filepath,instrument,source,note,octave
FluidR3_GM/fx_3_crystal-mp3/G5.mp3,fx_3_crystal,FluidR3_GM,G,5
FluidR3_GM/fx_3_crystal-mp3/G6.mp3,fx_3_crystal,FluidR3_GM,G,6
FluidR3_GM/fx_3_crystal-mp3/G7.mp3,fx_3_crystal,FluidR3_GM,G,7
FluidR3_GM/fx_3_crystal-mp3/Gb1.mp3,fx_3_crystal,FluidR3_GM,Gb,1
FluidR3_GM/fx_3_crystal-mp3/Gb2.mp3,fx_3_crystal,FluidR3_GM,Gb,2
FluidR3_GM/fx_3_crystal-mp3/Gb3.mp3,fx_3_crystal,FluidR3_GM,Gb,3
FluidR3_GM/fx_3_crystal-mp3/Gb4.mp3,fx_3_crystal,FluidR3_GM,Gb,4
FluidR3_GM/fx_3_crystal-mp3/Gb5.mp3,fx_3_crystal,FluidR3_GM,Gb,5
FluidR3_GM/fx_3_crystal-mp3/Gb6.mp3,fx_3_crystal,FluidR3_GM,Gb,6
FluidR3_GM/fx_3_crystal-mp3/Gb7.mp3,fx_3_crystal,FluidR3_GM,Gb,7
FluidR3_GM/fx_4_atmosphere-mp3/A0.mp3,fx_4_atmosphere,FluidR3_GM,A,0
FluidR3_GM/fx_4_atmosphere-mp3/A1.mp3,fx_4_atmosphere,FluidR3_GM,A,1
FluidR3_GM/fx_4_atmosphere-mp3/A2.mp3,fx_4_atmosphere,FluidR3_GM,A,2
FluidR3_GM/fx_4_atmosphere-mp3/A3.mp3,fx_4_atmosphere,FluidR3_GM,A,3
FluidR3_GM/fx_4_atmosphere-mp3/A4.mp3,fx_4_atmosphere,FluidR3_GM,A,4
FluidR3_GM/fx_4_atmosphere-mp3/A5.mp3,fx_4_atmosphere,FluidR3_GM,A,5
FluidR3_GM/fx_4_atmosphere-mp3/A6.mp3,fx_4_atmosphere,FluidR3_GM,A,6
FluidR3_GM/fx_4_atmosphere-mp3/A7.mp3,fx_4_atmosphere,FluidR3_GM,A,7
FluidR3_GM/fx_4_atmosphere-mp3/Ab1.mp3,fx_4_atmosphere,FluidR3_GM,Ab,1
FluidR3_GM/fx_4_atmosphere-mp3/Ab2.mp3,fx_4_atmosphere,FluidR3_GM,Ab,2
FluidR3_GM/fx_4_atmosphere-mp3/Ab3.mp3,fx_4_atmosphere,FluidR3_GM,Ab,3
FluidR3_GM/fx_4_atmosphere-mp3/Ab4.mp3,fx_4_atmosphere,FluidR3_GM,Ab,4
FluidR3_GM/fx_4_atmosphere-mp3/Ab5.mp3,fx_4_atmosphere,FluidR3_GM,Ab,5
FluidR3_GM/fx_4_atmosphere-mp3/Ab6.mp3,fx_4_atmosphere,FluidR3_GM,Ab,6
FluidR3_GM/fx_4_atmosphere-mp3/Ab7.mp3,fx_4_atmosphere,FluidR3_GM,Ab,7
FluidR3_GM/fx_4_atmosphere-mp3/B0.mp3,fx_4_atmosphere,FluidR3_GM,B,0
FluidR3_GM/fx_4_atmosphere-mp3/B1.mp3,fx_4_atmosphere,FluidR3_GM,B,1
FluidR3_GM/fx_4_atmosphere-mp3/B2.mp3,fx_4_atmosphere,FluidR3_GM,B,2
FluidR3_GM/fx_4_atmosphere-mp3/B3.mp3,fx_4_atmosphere,FluidR3_GM,B,3
FluidR3_GM/fx_4_atmosphere-mp3/B4.mp3,fx_4_atmosphere,FluidR3_GM,B,4
FluidR3_GM/fx_4_atmosphere-mp3/B5.mp3,fx_4_atmosphere,FluidR3_GM,B,5
FluidR3_GM/fx_4_atmosphere-mp3/B6.mp3,fx_4_atmosphere,FluidR3_GM,B,6
FluidR3_GM/fx_4_atmosphere-mp3/B7.mp3,fx_4_atmosphere,FluidR3_GM,B,7
FluidR3_GM/fx_4_atmosphere-mp3/Bb0.mp3,fx_4_atmosphere,FluidR3_GM,Bb,0
FluidR3_GM/fx_4_atmosphere-mp3/Bb1.mp3,fx_4_atmosphere,FluidR3_GM,Bb,1
FluidR3_GM/fx_4_atmosphere-mp3/Bb2.mp3,fx_4_atmosphere,FluidR3_GM,Bb,2
FluidR3_GM/fx_4_atmosphere-mp3/Bb3.mp3,fx_4_atmosphere,FluidR3_GM,Bb,3
FluidR3_GM/fx_4_atmosphere-mp3/Bb4.mp3,fx_4_atmosphere,FluidR3_GM,Bb,4
FluidR3_GM/fx_4_atmosphere-mp3/Bb5.mp3,fx_4_atmosphere,FluidR3_GM,Bb,5
FluidR3_GM/fx_4_atmosphere-mp3/Bb6.mp3,fx_4_atmosphere,FluidR3_GM,Bb,6
FluidR3_GM/fx_4_atmosphere-mp3/Bb7.mp3,fx_4_atmosphere,FluidR3_GM,Bb,7
FluidR3_GM/fx_4_atmosphere-mp3/C1.mp3,fx_4_atmosphere,FluidR3_GM,C,1
FluidR3_GM/fx_4_atmosphere-mp3/C2.mp3,fx_4_atmosphere,FluidR3_GM,C,2
FluidR3_GM/fx_4_atmosphere-mp3/C3.mp3,fx_4_atmosphere,FluidR3_GM,C,3
FluidR3_GM/fx_4_atmosphere-mp3/C4.mp3,fx_4_atmosphere,FluidR3_GM,C,4
FluidR3_GM/fx_4_atmosphere-mp3/C5.mp3,fx_4_atmosphere,FluidR3_GM,C,5
FluidR3_GM/fx_4_atmosphere-mp3/C6.mp3,fx_4_atmosphere,FluidR3_GM,C,6
FluidR3_GM/fx_4_atmosphere-mp3/C7.mp3,fx_4_atmosphere,FluidR3_GM,C,7
FluidR3_GM/fx_4_atmosphere-mp3/C8.mp3,fx_4_atmosphere,FluidR3_GM,C,8
FluidR3_GM/fx_4_atmosphere-mp3/D1.mp3,fx_4_atmosphere,FluidR3_GM,D,1
FluidR3_GM/fx_4_atmosphere-mp3/D2.mp3,fx_4_atmosphere,FluidR3_GM,D,2
FluidR3_GM/fx_4_atmosphere-mp3/D3.mp3,fx_4_atmosphere,FluidR3_GM,D,3
FluidR3_GM/fx_4_atmosphere-mp3/D4.mp3,fx_4_atmosphere,FluidR3_GM,D,4
FluidR3_GM/fx_4_atmosphere-mp3/D5.mp3,fx_4_atmosphere,FluidR3_GM,D,5
FluidR3_GM/fx_4_atmosphere-mp3/D6.mp3,fx_4_atmosphere,FluidR3_GM,D,6
FluidR3_GM/fx_4_atmosphere-mp3/D7.mp3,fx_4_atmosphere,FluidR3_GM,D,7
FluidR3_GM/fx_4_atmosphere-mp3/Db1.mp3,fx_4_atmosphere,FluidR3_GM,Db,1
FluidR3_GM/fx_4_atmosphere-mp3/Db2.mp3,fx_4_atmosphere,FluidR3_GM,Db,2
FluidR3_GM/fx_4_atmosphere-mp3/Db3.mp3,fx_4_atmosphere,FluidR3_GM,Db,3
FluidR3_GM/fx_4_atmosphere-mp3/Db4.mp3,fx_4_atmosphere,FluidR3_GM,Db,4
FluidR3_GM/fx_4_atmosphere-mp3/Db5.mp3,fx_4_atmosphere,FluidR3_GM,Db,5
FluidR3_GM/fx_4_atmosphere-mp3/Db6.mp3,fx_4_atmosphere,FluidR3_GM,Db,6
FluidR3_GM/fx_4_atmosphere-mp3/Db7.mp3,fx_4_atmosphere,FluidR3_GM,Db,7
FluidR3_GM/fx_4_atmosphere-mp3/E1.mp3,fx_4_atmosphere,FluidR3_GM,E,1
FluidR3_GM/fx_4_atmosphere-mp3/E2.mp3,fx_4_atmosphere,FluidR3_GM,E,2
FluidR3_GM/fx_4_atmosphere-mp3/E3.mp3,fx_4_atmosphere,FluidR3_GM,E,3
FluidR3_GM/fx_4_atmosphere-mp3/E4.mp3,fx_4_atmosphere,FluidR3_GM,E,4
FluidR3_GM/fx_4_atmosphere-mp3/E5.mp3,fx_4_atmosphere,FluidR3_GM,E,5
FluidR3_GM/fx_4_atmosphere-mp3/E6.mp3,fx_4_atmosphere,FluidR3_GM,E,6
FluidR3_GM/fx_4_atmosphere-mp3/E7.mp3,fx_4_atmosphere,FluidR3_GM,E,7
FluidR3_GM/fx_4_atmosphere-mp3/Eb1.mp3,fx_4_atmosphere,FluidR3_GM,Eb,1
FluidR3_GM/fx_4_atmosphere-mp3/Eb2.mp3,fx_4_atmosphere,FluidR3_GM,Eb,2
FluidR3_GM/fx_4_atmosphere-mp3/Eb3.mp3,fx_4_atmosphere,FluidR3_GM,Eb,3
FluidR3_GM/fx_4_atmosphere-mp3/Eb4.mp3,fx_4_atmosphere,FluidR3_GM,Eb,4
FluidR3_GM/fx_4_atmosphere-mp3/Eb5.mp3,fx_4_atmosphere,FluidR3_GM,Eb,5
FluidR3_GM/fx_4_atmosphere-mp3/Eb6.mp3,fx_4_atmosphere,FluidR3_GM,Eb,6
FluidR3_GM/fx_4_atmosphere-mp3/Eb7.mp3,fx_4_atmosphere,FluidR3_GM,Eb,7
FluidR3_GM/fx_4_atmosphere-mp3/F1.mp3,fx_4_atmosphere,FluidR3_GM,F,1
FluidR3_GM/fx_4_atmosphere-mp3/F2.mp3,fx_4_atmosphere,FluidR3_GM,F,2
FluidR3_GM/fx_4_atmosphere-mp3/F3.mp3,fx_4_atmosphere,FluidR3_GM,F,3
FluidR3_GM/fx_4_atmosphere-mp3/F4.mp3,fx_4_atmosphere,FluidR3_GM,F,4
FluidR3_GM/fx_4_atmosphere-mp3/F5.mp3,fx_4_atmosphere,FluidR3_GM,F,5
FluidR3_GM/fx_4_atmosphere-mp3/F6.mp3,fx_4_atmosphere,FluidR3_GM,F,6
FluidR3_GM/fx_4_atmosphere-mp3/F7.mp3,fx_4_atmosphere,FluidR3_GM,F,7
FluidR3_GM/fx_4_atmosphere-mp3/G1.mp3,fx_4_atmosphere,FluidR3_GM,G,1
FluidR3_GM/fx_4_atmosphere-mp3/G2.mp3,fx_4_atmosphere,FluidR3_GM,G,2
FluidR3_GM/fx_4_atmosphere-mp3/G3.mp3,fx_4_atmosphere,FluidR3_GM,G,3
FluidR3_GM/fx_4_atmosphere-mp3/G4.mp3,fx_4_atmosphere,FluidR3_GM,G,4
FluidR3_GM/fx_4_atmosphere-mp3/G5.mp3,fx_4_atmosphere,FluidR3_GM,G,5
FluidR3_GM/fx_4_atmosphere-mp3/G6.mp3,fx_4_atmosphere,FluidR3_GM,G,6
FluidR3_GM/fx_4_atmosphere-mp3/G7.mp3,fx_4_atmosphere,FluidR3_GM,G,7
FluidR3_GM/fx_4_atmosphere-mp3/Gb1.mp3,fx_4_atmosphere,FluidR3_GM,Gb,1
FluidR3_GM/fx_4_atmosphere-mp3/Gb2.mp3,fx_4_atmosphere,FluidR3_GM,Gb,2
FluidR3_GM/fx_4_atmosphere-mp3/Gb3.mp3,fx_4_atmosphere,FluidR3_GM,Gb,3
FluidR3_GM/fx_4_atmosphere-mp3/Gb4.mp3,fx_4_atmosphere,FluidR3_GM,Gb,4
FluidR3_GM/fx_4_atmosphere-mp3/Gb5.mp3,fx_4_atmosphere,FluidR3_GM,Gb,5
FluidR3_GM/fx_4_atmosphere-mp3/Gb6.mp3,fx_4_atmosphere,FluidR3_GM,Gb,6
FluidR3_GM/fx_4_atmosphere-mp3/Gb7.mp3,fx_4_atmosphere,FluidR3_GM,Gb,7
FluidR3_GM/fx_5_brightness-mp3/A0.mp3,fx_5_brightness,FluidR3_GM,A,0
FluidR3_GM/fx_5_brightness-mp3/A1.mp3,fx_5_brightness,FluidR3_GM,A,1
FluidR3_GM/fx_5_brightness-mp3/A2.mp3,fx_5_brightness,FluidR3_GM,A,2
FluidR3_GM/fx_5_brightness-mp3/A3.mp3,fx_5_brightness,FluidR3_GM,A,3
FluidR3_GM/fx_5_brightness-mp3/A4.mp3,fx_5_brightness,FluidR3_GM,A,4
FluidR3_GM/fx_5_brightness-mp3/A5.mp3,fx_5_brightness,FluidR3_GM,A,5
FluidR3_GM/fx_5_brightness-mp3/A6.mp3,fx_5_brightness,FluidR3_GM,A,6
FluidR3_GM/fx_5_brightness-mp3/A7.mp3,fx_5_brightness,FluidR3_GM,A,7
FluidR3_GM/fx_5_brightness-mp3/Ab1.mp3,fx_5_brightness,FluidR3_GM,Ab,1
FluidR3_GM/fx_5_brightness-mp3/Ab2.mp3,fx_5_brightness,FluidR3_GM,Ab,2
FluidR3_GM/fx_5_brightness-mp3/Ab3.mp3,fx_5_brightness,FluidR3_GM,Ab,3
FluidR3_GM/fx_5_brightness-mp3/Ab4.mp3,fx_5_brightness,FluidR3_GM,Ab,4
FluidR3_GM/fx_5_brightness-mp3/Ab5.mp3,fx_5_brightness,FluidR3_GM,Ab,5
FluidR3_GM/fx_5_brightness-mp3/Ab6.mp3,fx_5_brightness,FluidR3_GM,Ab,6
FluidR3_GM/fx_5_brightness-mp3/Ab7.mp3,fx_5_brightness,FluidR3_GM,Ab,7
FluidR3_GM/fx_5_brightness-mp3/B0.mp3,fx_5_brightness,FluidR3_GM,B,0
FluidR3_GM/fx_5_brightness-mp3/B1.mp3,fx_5_brightness,FluidR3_GM,B,1
FluidR3_GM/fx_5_brightness-mp3/B2.mp3,fx_5_brightness,FluidR3_GM,B,2
FluidR3_GM/fx_5_brightness-mp3/B3.mp3,fx_5_brightness,FluidR3_GM,B,3
FluidR3_GM/fx_5_brightness-mp3/B4.mp3,fx_5_brightness,FluidR3_GM,B,4
FluidR3_GM/fx_5_brightness-mp3/B5.mp3,fx_5_brightness,FluidR3_GM,B,5
FluidR3_GM/fx_5_brightness-mp3/B6.mp3,fx_5_brightness,FluidR3_GM,B,6
FluidR3_GM/fx_5_brightness-mp3/B7.mp3,fx_5_brightness,FluidR3_GM,B,7
FluidR3_GM/fx_5_brightness-mp3/Bb0.mp3,fx_5_brightness,FluidR3_GM,Bb,0
FluidR3_GM/fx_5_brightness-mp3/Bb1.mp3,fx_5_brightness,FluidR3_GM,Bb,1
FluidR3_GM/fx_5_brightness-mp3/Bb2.mp3,fx_5_brightness,FluidR3_GM,Bb,2
FluidR3_GM/fx_5_brightness-mp3/Bb3.mp3,fx_5_brightness,FluidR3_GM,Bb,3
FluidR3_GM/fx_5_brightness-mp3/Bb4.mp3,fx_5_brightness,FluidR3_GM,Bb,4
FluidR3_GM/fx_5_brightness-mp3/Bb5.mp3,fx_5_brightness,FluidR3_GM,Bb,5
FluidR3_GM/fx_5_brightness-mp3/Bb6.mp3,fx_5_brightness,FluidR3_GM,Bb,6
FluidR3_GM/fx_5_brightness-mp3/Bb7.mp3,fx_5_brightness,FluidR3_GM,Bb,7
FluidR3_GM/fx_5_brightness-mp3/C1.mp3,fx_5_brightness,FluidR3_GM,C,1
FluidR3_GM/fx_5_brightness-mp3/C2.mp3,fx_5_brightness,FluidR3_GM,C,2
FluidR3_GM/fx_5_brightness-mp3/C3.mp3,fx_5_brightness,FluidR3_GM,C,3
FluidR3_GM/fx_5_brightness-mp3/C4.mp3,fx_5_brightness,FluidR3_GM,C,4
FluidR3_GM/fx_5_brightness-mp3/C5.mp3,fx_5_brightness,FluidR3_GM,C,5
FluidR3_GM/fx_5_brightness-mp3/C6.mp3,fx_5_brightness,FluidR3_GM,C,6
FluidR3_GM/fx_5_brightness-mp3/C7.mp3,fx_5_brightness,FluidR3_GM,C,7
FluidR3_GM/fx_5_brightness-mp3/C8.mp3,fx_5_brightness,FluidR3_GM,C,8
FluidR3_GM/fx_5_brightness-mp3/D1.mp3,fx_5_brightness,FluidR3_GM,D,1
FluidR3_GM/fx_5_brightness-mp3/D2.mp3,fx_5_brightness,FluidR3_GM,D,2
FluidR3_GM/fx_5_brightness-mp3/D3.mp3,fx_5_brightness,FluidR3_GM,D,3
FluidR3_GM/fx_5_brightness-mp3/D4.mp3,fx_5_brightness,FluidR3_GM,D,4
FluidR3_GM/fx_5_brightness-mp3/D5.mp3,fx_5_brightness,FluidR3_GM,D,5
FluidR3_GM/fx_5_brightness-mp3/D6.mp3,fx_5_brightness,FluidR3_GM,D,6
FluidR3_GM/fx_5_brightness-mp3/D7.mp3,fx_5_brightness,FluidR3_GM,D,7
FluidR3_GM/fx_5_brightness-mp3/Db1.mp3,fx_5_brightness,FluidR3_GM,Db,1
FluidR3_GM/fx_5_brightness-mp3/Db2.mp3,fx_5_brightness,FluidR3_GM,Db,2
FluidR3_GM/fx_5_brightness-mp3/Db3.mp3,fx_5_brightness,FluidR3_GM,Db,3
FluidR3_GM/fx_5_brightness-mp3/Db4.mp3,fx_5_brightness,FluidR3_GM,Db,4
FluidR3_GM/fx_5_brightness-mp3/Db5.mp3,fx_5_brightness,FluidR3_GM,Db,5
FluidR3_GM/fx_5_brightness-mp3/Db6.mp3,fx_5_brightness,FluidR3_GM,Db,6
FluidR3_GM/fx_5_brightness-mp3/Db7.mp3,fx_5_brightness,FluidR3_GM,Db,7
FluidR3_GM/fx_5_brightness-mp3/E1.mp3,fx_5_brightness,FluidR3_GM,E,1
FluidR3_GM/fx_5_brightness-mp3/E2.mp3,fx_5_brightness,FluidR3_GM,E,2
FluidR3_GM/fx_5_brightness-mp3/E3.mp3,fx_5_brightness,FluidR3_GM,E,3
FluidR3_GM/fx_5_brightness-mp3/E4.mp3,fx_5_brightness,FluidR3_GM,E,4
FluidR3_GM/fx_5_brightness-mp3/E5.mp3,fx_5_brightness,FluidR3_GM,E,5
FluidR3_GM/fx_5_brightness-mp3/E6.mp3,fx_5_brightness,FluidR3_GM,E,6
FluidR3_GM/fx_5_brightness-mp3/E7.mp3,fx_5_brightness,FluidR3_GM,E,7
FluidR3_GM/fx_5_brightness-mp3/Eb1.mp3,fx_5_brightness,FluidR3_GM,Eb,1
FluidR3_GM/fx_5_brightness-mp3/Eb2.mp3,fx_5_brightness,FluidR3_GM,Eb,2
FluidR3_GM/fx_5_brightness-mp3/Eb3.mp3,fx_5_brightness,FluidR3_GM,Eb,3
FluidR3_GM/fx_5_brightness-mp3/Eb4.mp3,fx_5_brightness,FluidR3_GM,Eb,4
FluidR3_GM/fx_5_brightness-mp3/Eb5.mp3,fx_5_brightness,FluidR3_GM,Eb,5
FluidR3_GM/fx_5_brightness-mp3/Eb6.mp3,fx_5_brightness,FluidR3_GM,Eb,6
FluidR3_GM/fx_5_brightness-mp3/Eb7.mp3,fx_5_brightness,FluidR3_GM,Eb,7
FluidR3_GM/fx_5_brightness-mp3/F1.mp3,fx_5_brightness,FluidR3_GM,F,1
FluidR3_GM/fx_5_brightness-mp3/F2.mp3,fx_5_brightness,FluidR3_GM,F,2
FluidR3_GM/fx_5_brightness-mp3/F3.mp3,fx_5_brightness,FluidR3_GM,F,3
FluidR3_GM/fx_5_brightness-mp3/F4.mp3,fx_5_brightness,FluidR3_GM,F,4
FluidR3_GM/fx_5_brightness-mp3/F5.mp3,fx_5_brightness,FluidR3_GM,F,5
FluidR3_GM/fx_5_brightness-mp3/F6.mp3,fx_5_brightness,FluidR3_GM,F,6
FluidR3_GM/fx_5_brightness-mp3/F7.mp3,fx_5_brightness,FluidR3_GM,F,7
FluidR3_GM/fx_5_brightness-mp3/G1.mp3,fx_5_brightness,FluidR3_GM,G,1
FluidR3_GM/fx_5_brightness-mp3/G2.mp3,fx_5_brightness,FluidR3_GM,G,2
FluidR3_GM/fx_5_brightness-mp3/G3.mp3,fx_5_brightness,FluidR3_GM,G,3
FluidR3_GM/fx_5_brightness-mp3/G4.mp3,fx_5_brightness,FluidR3_GM,G,4
FluidR3_GM/fx_5_brightness-mp3/G5.mp3,fx_5_brightness,FluidR3_GM,G,5
FluidR3_GM/fx_5_brightness-mp3/G6.mp3,fx_5_brightness,FluidR3_GM,G,6
FluidR3_GM/fx_5_brightness-mp3/G7.mp3,fx_5_brightness,FluidR3_GM,G,7
FluidR3_GM/fx_5_brightness-mp3/Gb1.mp3,fx_5_brightness,FluidR3_GM,Gb,1
FluidR3_GM/fx_5_brightness-mp3/Gb2.mp3,fx_5_brightness,FluidR3_GM,Gb,2
FluidR3_GM/fx_5_brightness-mp3/Gb3.mp3,fx_5_brightness,FluidR3_GM,Gb,3
FluidR3_GM/fx_5_brightness-mp3/Gb4.mp3,fx_5_brightness,FluidR3_GM,Gb,4
FluidR3_GM/fx_5_brightness-mp3/Gb5.mp3,fx_5_brightness,FluidR3_GM,Gb,5
FluidR3_GM/fx_5_brightness-mp3/Gb6.mp3,fx_5_brightness,FluidR3_GM,Gb,6
FluidR3_GM/fx_5_brightness-mp3/Gb7.mp3,fx_5_brightness,FluidR3_GM,Gb,7
FluidR3_GM/fx_6_goblins-mp3/A0.mp3,fx_6_goblins,FluidR3_GM,A,0
FluidR3_GM/fx_6_goblins-mp3/A1.mp3,fx_6_goblins,FluidR3_GM,A,1
FluidR3_GM/fx_6_goblins-mp3/A2.mp3,fx_6_goblins,FluidR3_GM,A,2
FluidR3_GM/fx_6_goblins-mp3/A3.mp3,fx_6_goblins,FluidR3_GM,A,3
FluidR3_GM/fx_6_goblins-mp3/A4.mp3,fx_6_goblins,FluidR3_GM,A,4
FluidR3_GM/fx_6_goblins-mp3/A5.mp3,fx_6_goblins,FluidR3_GM,A,5
FluidR3_GM/fx_6_goblins-mp3/A6.mp3,fx_6_goblins,FluidR3_GM,A,6
FluidR3_GM/fx_6_goblins-mp3/A7.mp3,fx_6_goblins,FluidR3_GM,A,7
FluidR3_GM/fx_6_goblins-mp3/Ab1.mp3,fx_6_goblins,FluidR3_GM,Ab,1
FluidR3_GM/fx_6_goblins-mp3/Ab2.mp3,fx_6_goblins,FluidR3_GM,Ab,2
FluidR3_GM/fx_6_goblins-mp3/Ab3.mp3,fx_6_goblins,FluidR3_GM,Ab,3
FluidR3_GM/fx_6_goblins-mp3/Ab4.mp3,fx_6_goblins,FluidR3_GM,Ab,4
FluidR3_GM/fx_6_goblins-mp3/Ab5.mp3,fx_6_goblins,FluidR3_GM,Ab,5
FluidR3_GM/fx_6_goblins-mp3/Ab6.mp3,fx_6_goblins,FluidR3_GM,Ab,6
FluidR3_GM/fx_6_goblins-mp3/Ab7.mp3,fx_6_goblins,FluidR3_GM,Ab,7
FluidR3_GM/fx_6_goblins-mp3/B0.mp3,fx_6_goblins,FluidR3_GM,B,0
FluidR3_GM/fx_6_goblins-mp3/B1.mp3,fx_6_goblins,FluidR3_GM,B,1
FluidR3_GM/fx_6_goblins-mp3/B2.mp3,fx_6_goblins,FluidR3_GM,B,2
FluidR3_GM/fx_6_goblins-mp3/B3.mp3,fx_6_goblins,FluidR3_GM,B,3
FluidR3_GM/fx_6_goblins-mp3/B4.mp3,fx_6_goblins,FluidR3_GM,B,4
FluidR3_GM/fx_6_goblins-mp3/B5.mp3,fx_6_goblins,FluidR3_GM,B,5
FluidR3_GM/fx_6_goblins-mp3/B6.mp3,fx_6_goblins,FluidR3_GM,B,6
FluidR3_GM/fx_6_goblins-mp3/B7.mp3,fx_6_goblins,FluidR3_GM,B,7
FluidR3_GM/fx_6_goblins-mp3/Bb0.mp3,fx_6_goblins,FluidR3_GM,Bb,0
FluidR3_GM/fx_6_goblins-mp3/Bb1.mp3,fx_6_goblins,FluidR3_GM,Bb,1
FluidR3_GM/fx_6_goblins-mp3/Bb2.mp3,fx_6_goblins,FluidR3_GM,Bb,2
FluidR3_GM/fx_6_goblins-mp3/Bb3.mp3,fx_6_goblins,FluidR3_GM,Bb,3
FluidR3_GM/fx_6_goblins-mp3/Bb4.mp3,fx_6_goblins,FluidR3_GM,Bb,4
FluidR3_GM/fx_6_goblins-mp3/Bb5.mp3,fx_6_goblins,FluidR3_GM,Bb,5
FluidR3_GM/fx_6_goblins-mp3/Bb6.mp3,fx_6_goblins,FluidR3_GM,Bb,6
FluidR3_GM/fx_6_goblins-mp3/Bb7.mp3,fx_6_goblins,FluidR3_GM,Bb,7
FluidR3_GM/fx_6_goblins-mp3/C1.mp3,fx_6_goblins,FluidR3_GM,C,1
FluidR3_GM/fx_6_goblins-mp3/C2.mp3,fx_6_goblins,FluidR3_GM,C,2
FluidR3_GM/fx_6_goblins-mp3/C3.mp3,fx_6_goblins,FluidR3_GM,C,3
FluidR3_GM/fx_6_goblins-mp3/C4.mp3,fx_6_goblins,FluidR3_GM,C,4
FluidR3_GM/fx_6_goblins-mp3/C5.mp3,fx_6_goblins,FluidR3_GM,C,5
FluidR3_GM/fx_6_goblins-mp3/C6.mp3,fx_6_goblins,FluidR3_GM,C,6
FluidR3_GM/fx_6_goblins-mp3/C7.mp3,fx_6_goblins,FluidR3_GM,C,7
FluidR3_GM/fx_6_goblins-mp3/C8.mp3,fx_6_goblins,FluidR3_GM,C,8
FluidR3_GM/fx_6_goblins-mp3/D1.mp3,fx_6_goblins,FluidR3_GM,D,1
FluidR3_GM/fx_6_goblins-mp3/D2.mp3,fx_6_goblins,FluidR3_GM,D,2
FluidR3_GM/fx_6_goblins-mp3/D3.mp3,fx_6_goblins,FluidR3_GM,D,3
FluidR3_GM/fx_6_goblins-mp3/D4.mp3,fx_6_goblins,FluidR3_GM,D,4
FluidR3_GM/fx_6_goblins-mp3/D5.mp3,fx_6_goblins,FluidR3_GM,D,5
FluidR3_GM/fx_6_goblins-mp3/D6.mp3,fx_6_goblins,FluidR3_GM,D,6
FluidR3_GM/fx_6_goblins-mp3/D7.mp3,fx_6_goblins,FluidR3_GM,D,7
FluidR3_GM/fx_6_goblins-mp3/Db1.mp3,fx_6_goblins,FluidR3_GM,Db,1
FluidR3_GM/fx_6_goblins-mp3/Db2.mp3,fx_6_goblins,FluidR3_GM,Db,2
FluidR3_GM/fx_6_goblins-mp3/Db3.mp3,fx_6_goblins,FluidR3_GM,Db,3
FluidR3_GM/fx_6_goblins-mp3/Db4.mp3,fx_6_goblins,FluidR3_GM,Db,4
FluidR3_GM/fx_6_goblins-mp3/Db5.mp3,fx_6_goblins,FluidR3_GM,Db,5
FluidR3_GM/fx_6_goblins-mp3/Db6.mp3,fx_6_goblins,FluidR3_GM,Db,6
FluidR3_GM/fx_6_goblins-mp3/Db7.mp3,fx_6_goblins,FluidR3_GM,Db,7
FluidR3_GM/fx_6_goblins-mp3/E1.mp3,fx_6_goblins,FluidR3_GM,E,1
FluidR3_GM/fx_6_goblins-mp3/E2.mp3,fx_6_goblins,FluidR3_GM,E,2
FluidR3_GM/fx_6_goblins-mp3/E3.mp3,fx_6_goblins,FluidR3_GM,E,3
FluidR3_GM/fx_6_goblins-mp3/E4.mp3,fx_6_goblins,FluidR3_GM,E,4
FluidR3_GM/fx_6_goblins-mp3/E5.mp3,fx_6_goblins,FluidR3_GM,E,5
FluidR3_GM/fx_6_goblins-mp3/E6.mp3,fx_6_goblins,FluidR3_GM,E,6
FluidR3_GM/fx_6_goblins-mp3/E7.mp3,fx_6_goblins,FluidR3_GM,E,7
FluidR3_GM/fx_6_goblins-mp3/Eb1.mp3,fx_6_goblins,FluidR3_GM,Eb,1
FluidR3_GM/fx_6_goblins-mp3/Eb2.mp3,fx_6_goblins,FluidR3_GM,Eb,2
FluidR3_GM/fx_6_goblins-mp3/Eb3.mp3,fx_6_goblins,FluidR3_GM,Eb,3
FluidR3_GM/fx_6_goblins-mp3/Eb4.mp3,fx_6_goblins,FluidR3_GM,Eb,4
FluidR3_GM/fx_6_goblins-mp3/Eb5.mp3,fx_6_goblins,FluidR3_GM,Eb,5
FluidR3_GM/fx_6_goblins-mp3/Eb6.mp3,fx_6_goblins,FluidR3_GM,Eb,6
FluidR3_GM/fx_6_goblins-mp3/Eb7.mp3,fx_6_goblins,FluidR3_GM,Eb,7
FluidR3_GM/fx_6_goblins-mp3/F1.mp3,fx_6_goblins,FluidR3_GM,F,1
FluidR3_GM/fx_6_goblins-mp3/F2.mp3,fx_6_goblins,FluidR3_GM,F,2
FluidR3_GM/fx_6_goblins-mp3/F3.mp3,fx_6_goblins,FluidR3_GM,F,3
FluidR3_GM/fx_6_goblins-mp3/F4.mp3,fx_6_goblins,FluidR3_GM,F,4
FluidR3_GM/fx_6_goblins-mp3/F5.mp3,fx_6_goblins,FluidR3_GM,F,5
FluidR3_GM/fx_6_goblins-mp3/F6.mp3,fx_6_goblins,FluidR3_GM,F,6
